San Patricio CountyTexas,66730
San Saba CountyTexas,6055
Schleicher CountyTexas,2793
Scurry CountyTexas,16703
Shackelford CountyTexas,3265
Shelby CountyTexas,25274
Sherman CountyTexas,3022
Smith CountyTexas,232751
Somervell CountyTexas,9128
Starr CountyTexas,64633
Stephens CountyTexas,9366
Sterling CountyTexas,1291
Stonewall CountyTexas,1350
Sutton CountyTexas,3776
Swisher CountyTexas,7397
Tarrant CountyTexas,2102515
Taylor CountyTexas,138034
Terrell CountyTexas,776
Terry CountyTexas,12337
Throckmorton CountyTexas,1501
Titus CountyTexas,32750
Tom Green CountyTexas,119200
Travis CountyTexas,1273954
Trinity CountyTexas,14651
Tyler CountyTexas,21672
Upshur CountyTexas,41753
Upton CountyTexas,3657
Uvalde CountyTexas,26741
Val Verde CountyTexas,49025
Van Zandt CountyTexas,56590
Victoria CountyTexas,92084
Walker CountyTexas,72971
Waller CountyTexas,55246
Ward CountyTexas,11998
Washington CountyTexas,35882
Webb CountyTexas,276652
Wharton CountyTexas,41556
Wheeler CountyTexas,5056
Wichita CountyTexas,132230
Wilbarger CountyTexas,12769
Willacy CountyTexas,21358
Williamson CountyTexas,590551
Wilson CountyTexas,51070
Winkler CountyTexas,8010
Wise CountyTexas,69984
Wood CountyTexas,45539
Yoakum CountyTexas,8713
Young CountyTexas,18010
Zapata CountyTexas,14179
Zavala CountyTexas,11840
Beaver CountyUtah,6710
Box Elder CountyUtah,56046
Cache CountyUtah,128289
Carbon CountyUtah,20463
Daggett CountyUtah,950
Davis CountyUtah,355481
Duchesne CountyUtah,19938
Emery CountyUtah,10012
Garfield CountyUtah,5051
Grand CountyUtah,9754
Iron CountyUtah,54839
Juab CountyUtah,12017
Kane CountyUtah,7886
Millard CountyUtah,13188
Morgan CountyUtah,12124
Piute CountyUtah,1479
Rich CountyUtah,2483
Salt Lake CountyUtah,1160437
San Juan CountyUtah,15308
Sanpete CountyUtah,30939
Sevier CountyUtah,21620
Summit CountyUtah,42145
Tooele CountyUtah,72259
Uintah CountyUtah,35734
Utah CountyUtah,636235
Wasatch CountyUtah,34091
Washington CountyUtah,177556
Wayne CountyUtah,2711
Weber CountyUtah,260213
Addison CountyVermont,36777
Bennington CountyVermont,35470
Caledonia CountyVermont,29993
Chittenden CountyVermont,163774
Essex CountyVermont,6163
Franklin CountyVermont,49402
Grand Isle CountyVermont,7235
Lamoille CountyVermont,25362
Orange CountyVermont,28892
Orleans CountyVermont,27037
Rutland CountyVermont,58191
Washington CountyVermont,58409
Windham CountyVermont,42222
Windsor CountyVermont,55062
Accomack CountyVirginia,32316
Albemarle CountyVirginia,109330
Alleghany CountyVirginia,14860
Amelia CountyVirginia,13145
Amherst CountyVirginia,31605
Appomattox CountyVirginia,15911
Arlington CountyVirginia,236842
Augusta CountyVirginia,75558
Bath CountyVirginia,4147
Bedford CountyVirginia,78997
Bland CountyVirginia,6280
Botetourt CountyVirginia,33419
Brunswick CountyVirginia,16231
Buchanan CountyVirginia,21004
Buckingham CountyVirginia,17148
Campbell CountyVirginia,54885
Caroline CountyVirginia,30725
Carroll CountyVirginia,29791
Charles City CountyVirginia,6963
Charlotte CountyVirginia,11880
Chesterfield CountyVirginia,352802
Clarke CountyVirginia,14619
Craig CountyVirginia,5131
Culpeper CountyVirginia,52605
Cumberland CountyVirginia,9932
Dickenson CountyVirginia,14318
Dinwiddie CountyVirginia,28544
Essex CountyVirginia,10953
Fairfax CountyVirginia,1147532
Fauquier CountyVirginia,71222
Floyd CountyVirginia,15749
Fluvanna CountyVirginia,27270
Franklin CountyVirginia,56042
Frederick CountyVirginia,89313
Giles CountyVirginia,16720
Gloucester CountyVirginia,37348
Goochland CountyVirginia,23753
Grayson CountyVirginia,15550
Greene CountyVirginia,19819
Greensville CountyVirginia,11336
Halifax CountyVirginia,33911
Hanover CountyVirginia,107766
Henrico CountyVirginia,330818
Henry CountyVirginia,50557
Highland CountyVirginia,2190
Isle of Wight CountyVirginia,37109
James City CountyVirginia,76523
King and Queen CountyVirginia,7025
King George CountyVirginia,26836
King William CountyVirginia,17148
Lancaster CountyVirginia,10603
Lee CountyVirginia,23423
Loudoun CountyVirginia,413538
Louisa CountyVirginia,37591
Lunenburg CountyVirginia,12196
Madison CountyVirginia,13261
Mathews CountyVirginia,8834
Mecklenburg CountyVirginia,30587
Middlesex CountyVirginia,10582
Montgomery CountyVirginia,98535
Nelson CountyVirginia,14930
New Kent CountyVirginia,23091
Northampton CountyVirginia,11710
Northumberland CountyVirginia,12095
Nottoway CountyVirginia,15232
Orange CountyVirginia,37051
Page CountyVirginia,23902
Patrick CountyVirginia,17608
Pittsylvania CountyVirginia,60354
Powhatan CountyVirginia,29652
Prince Edward CountyVirginia,22802
Prince George CountyVirginia,38353
Prince William CountyVirginia,470335
Pulaski CountyVirginia,34027
Rappahannock CountyVirginia,7370
Richmond CountyVirginia,9023
Roanoke CountyVirginia,94186
Rockbridge CountyVirginia,22573
Rockingham CountyVirginia,81948
Russell CountyVirginia,26586
Scott CountyVirginia,21566
Shenandoah CountyVirginia,43616
Smyth CountyVirginia,30104
Southampton CountyVirginia,17631
Spotsylvania CountyVirginia,136215
Stafford CountyVirginia,152882
Surry CountyVirginia,6422
Sussex CountyVirginia,11159
Tazewell CountyVirginia,40595
Warren CountyVirginia,40164
Washington CountyVirginia,53740
Westmoreland CountyVirginia,18015
Wise CountyVirginia,37383
Wythe CountyVirginia,28684
York CountyVirginia,68280
Alexandria cityVirginia,159428
Bristol cityVirginia,16762
Buena Vista cityVirginia,6478
Charlottesville cityVirginia,47266
Chesapeake cityVirginia,244835
Colonial Heights cityVirginia,17370
Covington cityVirginia,5538
Danville cityVirginia,40044
Emporia cityVirginia,5346
Fairfax cityVirginia,24019
Falls Church cityVirginia,14617
Franklin cityVirginia,7967
Fredericksburg cityVirginia,29036
Galax cityVirginia,6347
Hampton cityVirginia,134510
Harrisonburg cityVirginia,53016
Hopewell cityVirginia,22529
Lexington cityVirginia,7446
Lynchburg cityVirginia,82168
Manassas cityVirginia,41085
Manassas Park cityVirginia,17478
Martinsville cityVirginia,12554
Newport News cityVirginia,179225
Norfolk cityVirginia,242742
Norton cityVirginia,3981
Petersburg cityVirginia,31346
Poquoson cityVirginia,12271
Portsmouth cityVirginia,94398
Radford cityVirginia,18249
Richmond cityVirginia,230436
Roanoke cityVirginia,99143
Salem cityVirginia,25301
Staunton cityVirginia,24932
Suffolk cityVirginia,92108
Virginia Beach cityVirginia,449974
Waynesboro cityVirginia,22630
Williamsburg cityVirginia,14954
Winchester cityVirginia,28078
Adams CountyWashington,19983
Asotin CountyWashington,22582
Benton CountyWashington,204390
Chelan CountyWashington,77200
Clallam CountyWashington,77331
Clark CountyWashington,488241
Columbia CountyWashington,3985
Cowlitz CountyWashington,110593
Douglas CountyWashington,43429
Ferry CountyWashington,7627
Franklin CountyWashington,95222
Garfield CountyWashington,2225
Grant CountyWashington,97733
Grays Harbor CountyWashington,75061
Island CountyWashington,85141
Jefferson CountyWashington,32221
King CountyWashington,2252782
Kitsap CountyWashington,271473
Kittitas CountyWashington,47935
Klickitat CountyWashington,22425
Lewis CountyWashington,80707
Lincoln CountyWashington,10939
Mason CountyWashington,66768
Okanogan CountyWashington,42243
Pacific CountyWashington,22471
Pend Oreille CountyWashington,13724
Pierce CountyWashington,904980
San Juan CountyWashington,17582
Skagit CountyWashington,129205
Skamania CountyWashington,12083
Snohomish CountyWashington,822083
Spokane CountyWashington,522798
Stevens CountyWashington,45723
Thurston CountyWashington,290536
Wahkiakum CountyWashington,4488
Walla Walla CountyWashington,60760
Whatcom CountyWashington,229247
Whitman CountyWashington,50104
Yakima CountyWashington,250873
Barbour CountyWest Virginia,16441
Berkeley CountyWest Virginia,119171
Boone CountyWest Virginia,21457
Braxton CountyWest Virginia,13957
Brooke CountyWest Virginia,21939
Cabell CountyWest Virginia,91945
Calhoun CountyWest Virginia,7109
Clay CountyWest Virginia,8508
Doddridge CountyWest Virginia,8448
Fayette CountyWest Virginia,42406
Gilmer CountyWest Virginia,7823
Grant CountyWest Virginia,11568
Greenbrier CountyWest Virginia,34662
Hampshire CountyWest Virginia,23175
Hancock CountyWest Virginia,28810
Hardy CountyWest Virginia,13776
Harrison CountyWest Virginia,67256
Jackson CountyWest Virginia,28576
Jefferson CountyWest Virginia,57146
Kanawha CountyWest Virginia,178124
Lewis CountyWest Virginia,15907
Lincoln CountyWest Virginia,20409
Logan CountyWest Virginia,32019
McDowell CountyWest Virginia,17624
Marion CountyWest Virginia,56072
Marshall CountyWest Virginia,30531
Mason CountyWest Virginia,26516
Mercer CountyWest Virginia,58758
Mineral CountyWest Virginia,26868
Mingo CountyWest Virginia,23424
Monongalia CountyWest Virginia,105612
Monroe CountyWest Virginia,13275
Morgan CountyWest Virginia,17884
Nicholas CountyWest Virginia,24496
Ohio CountyWest Virginia,41411
Pendleton CountyWest Virginia,6969
Pleasants CountyWest Virginia,7460
Pocahontas CountyWest Virginia,8247
Preston CountyWest Virginia,33432
Putnam CountyWest Virginia,56450
Raleigh CountyWest Virginia,73361
Randolph CountyWest Virginia,28695
Ritchie CountyWest Virginia,9554
Roane CountyWest Virginia,13688
Summers CountyWest Virginia,12573
Taylor CountyWest Virginia,16695
Tucker CountyWest Virginia,6839
Tyler CountyWest Virginia,8591
Upshur CountyWest Virginia,24176
Wayne CountyWest Virginia,39402
Webster CountyWest Virginia,8114
Wetzel CountyWest Virginia,15065
Wirt CountyWest Virginia,5821
Wood CountyWest Virginia,83518
Wyoming CountyWest Virginia,20394
Adams CountyWisconsin,20220
Ashland CountyWisconsin,15562
Barron CountyWisconsin,45244
Bayfield CountyWisconsin,15036
Brown CountyWisconsin,264542
Buffalo CountyWisconsin,13031
Burnett CountyWisconsin,15414
Calumet CountyWisconsin,50089
Chippewa CountyWisconsin,64658
Clark CountyWisconsin,34774
Columbia CountyWisconsin,57532
Crawford CountyWisconsin,16131
Dane CountyWisconsin,546695
Dodge CountyWisconsin,87839
Door CountyWisconsin,27668
Douglas CountyWisconsin,43150
Dunn CountyWisconsin,45368
Eau Claire CountyWisconsin,104646
Florence CountyWisconsin,4295
Fond du Lac CountyWisconsin,103403
Forest CountyWisconsin,9004
Grant CountyWisconsin,51439
Green CountyWisconsin,36960
Green Lake CountyWisconsin,18913
Iowa CountyWisconsin,23678
Iron CountyWisconsin,5687
Jackson CountyWisconsin,20643
Jefferson CountyWisconsin,84769
Juneau CountyWisconsin,26687
Kenosha CountyWisconsin,169561
Kewaunee CountyWisconsin,20434
La Crosse CountyWisconsin,118016
Lafayette CountyWisconsin,16665
Langlade CountyWisconsin,19189
Lincoln CountyWisconsin,27593
Manitowoc CountyWisconsin,78981
Marathon CountyWisconsin,135692
Marinette CountyWisconsin,40350
Marquette CountyWisconsin,15574
Menominee CountyWisconsin,4556
Milwaukee CountyWisconsin,945726
Monroe CountyWisconsin,46253
Oconto CountyWisconsin,37930
Oneida CountyWisconsin,35595
Outagamie CountyWisconsin,187885
Ozaukee CountyWisconsin,89221
Pepin CountyWisconsin,7287
Pierce CountyWisconsin,42754
Polk CountyWisconsin,43783
Portage CountyWisconsin,70772
Price CountyWisconsin,13351
Racine CountyWisconsin,196311
Richland CountyWisconsin,17252
Rock CountyWisconsin,163354
Rusk CountyWisconsin,14178
St. Croix CountyWisconsin,90687
Sauk CountyWisconsin,64442
Sawyer CountyWisconsin,16558
Shawano CountyWisconsin,40899
Sheboygan CountyWisconsin,115340
Taylor CountyWisconsin,20343
Trempealeau CountyWisconsin,29649
Vernon CountyWisconsin,30822
Vilas CountyWisconsin,22195
Walworth CountyWisconsin,103868
Washburn CountyWisconsin,15720
Washington CountyWisconsin,136034
Waukesha CountyWisconsin,404198
Waupaca CountyWisconsin,50990
Waushara CountyWisconsin,24443
Winnebago CountyWisconsin,171907
Wood CountyWisconsin,72999
Albany CountyWyoming,38880
Big Horn CountyWyoming,11790
Campbell CountyWyoming,46341
Carbon CountyWyoming,14800
Converse CountyWyoming,13822
Crook CountyWyoming,7584
Fremont CountyWyoming,39261
Goshen CountyWyoming,13211
Hot Springs CountyWyoming,4413
Johnson CountyWyoming,8445
Laramie CountyWyoming,99500
Lincoln CountyWyoming,19830
Natrona CountyWyoming,79858
Niobrara CountyWyoming,2356
Park CountyWyoming,29194
Platte CountyWyoming,8393
Sheridan CountyWyoming,30485
Sublette CountyWyoming,9831
Sweetwater CountyWyoming,42343
Teton CountyWyoming,23464
Uinta CountyWyoming,20226
Washakie CountyWyoming,7805
Weston CountyWyoming,6927
